time, Quad.Est.E.Pos, Quad.Est.S.Z
18.581417,2.103999,7.251119
18.586414,2.105544,7.253931
18.591412,2.105825,7.255806
18.596409,2.107342,7.258619
18.601406,2.109398,7.260494
18.606403,2.110955,7.263308
18.611401,2.111014,7.265184
18.616398,2.112536,7.267998
18.621395,2.112124,7.269874
18.626392,2.113594,7.272688
18.631390,2.114412,7.274565
18.636387,2.115877,7.277380
18.641384,2.118078,7.279256
18.646381,2.119589,7.282072
18.651379,2.121398,7.283949
18.656376,2.122938,7.286765
18.661373,2.123877,7.288642
18.666370,2.125416,7.291458
18.671368,2.126904,7.293335
18.676365,2.128462,7.296152
18.681362,2.129502,7.298030
18.686359,2.131061,7.300848
18.691357,2.131792,7.302725
18.696354,2.133340,7.305543
18.701351,2.134518,7.307422
18.706348,2.136074,7.310240
18.711346,2.136591,7.312119
18.716343,2.138127,7.314937
18.721340,2.139290,7.316816
18.726337,2.140833,7.319635
18.731335,2.142299,7.321515
18.736332,2.143861,7.324334
18.741329,2.144279,7.326214
18.746326,2.145819,7.329034
18.751324,2.146897,7.330914
18.756321,2.148440,7.333735
18.761318,2.150060,7.335615
18.766315,2.151628,7.338436
18.771313,2.152709,7.340316
18.776310,2.154280,7.343138
18.781307,2.154927,7.345019
18.786304,2.156485,7.347840
18.791302,2.157430,7.349722
18.796299,2.158985,7.352544
18.801296,2.160559,7.354426
18.806293,2.162137,7.357248
18.811291,2.163269,7.359130
18.816288,2.164851,7.361954
18.821285,2.165781,7.363836
18.826283,2.167360,7.366660
18.831280,2.167170,7.368542
18.836277,2.168700,7.371366
18.841274,2.168758,7.373249
18.846272,2.170251,7.376074
18.851269,2.171301,7.377957
18.856266,2.172797,7.380782
18.861263,2.173599,7.382666
18.866261,2.175088,7.385491
18.871258,2.176095,7.387374
18.876255,2.177587,7.390201
18.881252,2.177849,7.392085
18.886250,2.179312,7.394911
18.891247,2.180958,7.396795
18.896244,2.182449,7.399622
18.901241,2.183543,7.401507
18.906239,2.185040,7.404335
18.911236,2.185499,7.406219
18.916233,2.186976,7.409047
18.921230,2.187769,7.410933
18.926228,2.189239,7.413761
18.931225,2.190344,7.415647
18.936222,2.191820,7.418475
18.941219,2.193891,7.420362
18.946217,2.195412,7.423191
18.951214,2.196311,7.425076
18.956211,2.197829,7.427907
18.961208,2.198595,7.429793
18.966206,2.200105,7.432623
18.971203,2.201341,7.434510
18.976200,2.202862,7.437340
18.981197,2.204055,7.439228
18.986195,2.205585,7.442059
18.991192,2.206960,7.443946
18.996189,2.208508,7.446777
19.001186,2.209841,7.448665
19.006184,2.211403,7.451497
19.011181,2.213088,7.453385
19.016178,2.214681,7.456218
19.021175,2.215438,7.458106
19.026173,2.217019,7.460939
19.031170,2.217803,7.462828
19.036167,2.219373,7.465661
19.041164,2.220576,7.467550
19.046162,2.222150,7.470384
19.051159,2.223500,7.472273
19.056156,2.225086,7.475108
19.061153,2.226165,7.476997
19.066151,2.227750,7.479832
19.071148,2.228096,7.481722
19.076145,2.229645,7.484557
19.081142,2.230988,7.486447
19.086140,2.232549,7.489283
19.091137,2.233733,7.491174
19.096134,2.235297,7.494009
19.101131,2.236555,7.495900
19.106129,2.238125,7.498737
19.111126,2.238954,7.500628
19.116123,2.240511,7.503465
19.121120,2.241220,7.505357
19.126118,2.242758,7.508194
19.131115,2.244165,7.510086
19.136112,2.245717,7.512924
19.141109,2.247864,7.514816
19.146107,2.249458,7.517654
19.151104,2.250565,7.519547
19.156101,2.252156,7.522386
19.161098,2.252645,7.524278
19.166096,2.254209,7.527117
19.171093,2.254936,7.529010
19.176090,2.256485,7.531850
19.181087,2.256798,7.533744
19.186085,2.258317,7.536584
19.191082,2.258919,7.538477
19.196079,2.260422,7.541318
19.201077,2.261326,7.543212
19.206074,2.262826,7.546053
19.211071,2.264170,7.547947
19.216068,2.265680,7.550789
19.221066,2.265780,7.552684
19.226063,2.267262,7.555526
19.231060,2.268740,7.557421
19.236057,2.270238,7.560263
19.241055,2.270881,7.562158
19.246052,2.272371,7.565001
19.251049,2.273624,7.566897
19.256046,2.275123,7.569740
19.261044,2.276379,7.571636
19.266041,2.277886,7.574480
19.271038,2.278960,7.576376
19.276035,2.280472,7.579220
19.281033,2.281421,7.581117
19.286030,2.282933,7.583962
19.291027,2.283845,7.585858
19.296024,2.285358,7.588704
19.301022,2.286781,7.590600
19.306019,2.288305,7.593447
19.311016,2.289661,7.595344
19.316013,2.291193,7.598190
19.321011,2.292529,7.600088
19.326008,2.294066,7.602934
19.331005,2.295137,7.604832
19.336002,2.296674,7.607679
19.341000,2.297754,7.609578
19.345997,2.299292,7.612425
19.350994,2.300209,7.614324
19.355991,2.301746,7.617171
19.360989,2.302582,7.619071
19.365986,2.304118,7.621919
19.370983,2.304960,7.623818
19.375980,2.306497,7.626667
19.380978,2.307508,7.628567
19.385975,2.309048,7.631416
19.390972,2.310088,7.633316
19.395969,2.311631,7.636166
19.400967,2.312660,7.638066
19.405964,2.314206,7.640916
19.410961,2.315260,7.642816
19.415958,2.316809,7.645667
19.420956,2.317903,7.647568
19.425953,2.319455,7.650419
19.430950,2.320528,7.652320
19.435947,2.322084,7.655172
19.440945,2.323036,7.657073
19.445942,2.324594,7.659925
19.450939,2.325805,7.661827
19.455936,2.327367,7.664680
