time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
14.847370,2.758698,2.544782,0.360911,0.278239
14.852372,2.760494,2.544599,0.358118,0.265563
14.857374,2.762277,2.546185,0.355326,0.262136
14.862376,2.764045,2.543845,0.352556,0.232521
14.867378,2.765800,2.545233,0.349837,0.228903
14.872380,2.767541,2.547878,0.347135,0.240490
14.877382,2.769268,2.549314,0.344422,0.237031
14.882384,2.770982,2.552011,0.341733,0.248869
14.887386,2.772683,2.553498,0.339062,0.245595
14.892388,2.774370,2.555321,0.336413,0.250214
14.897390,2.776044,2.556816,0.333776,0.247048
14.902392,2.777705,2.556178,0.331172,0.231904
14.907394,2.779354,2.557562,0.328587,0.228687
14.912396,2.780989,2.559003,0.326014,0.230794
14.917398,2.782611,2.560381,0.323438,0.227634
14.922400,2.784221,2.560595,0.320868,0.219945
14.927402,2.785817,2.561908,0.318326,0.216768
14.932405,2.787402,2.561901,0.315825,0.207692
14.937407,2.788973,2.563140,0.313331,0.204519
14.942409,2.790532,2.564398,0.310871,0.205954
14.947411,2.792080,2.565628,0.308466,0.202903
14.952413,2.793615,2.566555,0.306085,0.201838
14.957415,2.795139,2.567760,0.303736,0.198859
14.962417,2.796650,2.566095,0.301411,0.177221
14.967419,2.798150,2.567152,0.299121,0.174161
14.972421,2.799639,2.566781,0.296844,0.163611
14.977423,2.801116,2.567756,0.294591,0.160533
14.982425,2.802583,2.567648,0.292330,0.152501
14.987427,2.804038,2.568557,0.290074,0.149371
14.992429,2.805481,2.569290,0.287824,0.148388
14.997431,2.806914,2.570174,0.285597,0.145302
15.002433,2.808335,2.570013,0.283390,0.137363
15.007435,2.809745,2.570831,0.281208,0.134291
15.012437,2.811145,2.569480,0.279021,0.117236
15.017439,2.812533,2.570177,0.276842,0.114041
15.022441,2.813911,2.568608,0.274668,0.095867
15.027443,2.815278,2.569176,0.272512,0.092571
15.032445,2.816634,2.568380,0.270413,0.081222
15.037447,2.817980,2.568861,0.268363,0.078045
15.042449,2.819315,2.570763,0.266346,0.088526
15.047451,2.820641,2.571289,0.264367,0.085623
15.052453,2.821957,2.571230,0.262408,0.080606
15.057455,2.823263,2.571708,0.260450,0.077819
15.062457,2.824560,2.574551,0.258519,0.095789
15.067459,2.825847,2.575120,0.256625,0.093260
15.072461,2.827124,2.577689,0.254759,0.108677
15.077463,2.828393,2.578336,0.252915,0.106345
15.082465,2.829652,2.576914,0.251081,0.090605
15.087467,2.830902,2.577453,0.249266,0.088350
15.092469,2.832143,2.579825,0.247484,0.102292
15.097471,2.833375,2.580434,0.245721,0.100197
15.102473,2.834598,2.583481,0.243980,0.118759
15.107475,2.835813,2.584190,0.242253,0.116751
15.112477,2.837019,2.584752,0.240536,0.116146
15.117479,2.838217,2.585445,0.238828,0.114198
15.122481,2.839406,2.583662,0.237103,0.096617
15.127483,2.840586,2.584238,0.235407,0.094794
15.132485,2.841758,2.581723,0.233714,0.073023
15.137487,2.842921,2.582158,0.232007,0.071399
15.142489,2.844076,2.584246,0.230315,0.082865
15.147491,2.845223,2.584740,0.228634,0.081262
15.152493,2.846361,2.586613,0.226931,0.090635
15.157495,2.847491,2.587153,0.225237,0.088984
15.162498,2.848612,2.585657,0.223559,0.075854
15.167500,2.849725,2.586109,0.221913,0.074459
15.172502,2.850829,2.587683,0.220305,0.081608
15.177504,2.851926,2.588170,0.218732,0.080247
15.182506,2.853015,2.588545,0.217159,0.079704
15.187508,2.854096,2.589020,0.215572,0.078402
15.192510,2.855169,2.589341,0.213972,0.077590
15.197512,2.856234,2.589804,0.212377,0.076332
15.202514,2.857291,2.593486,0.210769,0.094178
15.207516,2.858340,2.594048,0.209165,0.092502
15.212518,2.859381,2.594174,0.207556,0.090108
15.217520,2.860414,2.594711,0.205959,0.088488
15.222522,2.861439,2.596904,0.204377,0.096567
15.227524,2.862457,2.597480,0.202817,0.094702
15.232526,2.863466,2.598115,0.201287,0.094687
15.237528,2.864468,2.598679,0.199781,0.092848
15.242530,2.865463,2.600210,0.198300,0.096742
15.247532,2.866450,2.600787,0.196826,0.094723
15.252534,2.867429,2.600824,0.195370,0.091993
15.257536,2.868402,2.601372,0.193907,0.090054
15.262538,2.869367,2.601643,0.192433,0.088416
15.267540,2.870325,2.602170,0.190943,0.086463
15.272542,2.871275,2.602162,0.189457,0.083921
15.277544,2.872218,2.602662,0.187987,0.082064
15.282546,2.873153,2.603391,0.186530,0.082124
15.287548,2.874081,2.603880,0.185081,0.080194
15.292550,2.875002,2.604018,0.183648,0.078384
15.297552,2.875916,2.604485,0.182241,0.076549
15.302554,2.876824,2.605506,0.180848,0.077210
15.307556,2.877724,2.605965,0.179470,0.075213
15.312558,2.878617,2.606913,0.178098,0.075398
15.317560,2.879503,2.607361,0.176724,0.073212
15.322562,2.880383,2.608809,0.175348,0.074108
15.327564,2.881255,2.609248,0.173975,0.071551
15.332566,2.882121,2.609474,0.172606,0.069749
15.337568,2.882980,2.609888,0.171251,0.067235
15.342570,2.883832,2.610206,0.169918,0.065646
15.347572,2.884678,2.610595,0.168612,0.063196
15.352574,2.885517,2.611318,0.167334,0.062143
15.357576,2.886350,2.611686,0.166076,0.059582
15.362578,2.887177,2.612198,0.164834,0.058143
15.367580,2.887997,2.612541,0.163613,0.055527
15.372582,2.888811,2.611428,0.162407,0.052929
15.377584,2.889619,2.611742,0.161222,0.050943
15.382586,2.890422,2.611466,0.160047,0.049438
15.387589,2.891218,2.611759,0.158876,0.047705
15.392591,2.892008,2.611493,0.157708,0.046463
15.397593,2.892794,2.611769,0.156538,0.044949
15.402595,2.893573,2.611642,0.155393,0.043957
15.407597,2.894347,2.611903,0.154278,0.042661
15.412599,2.895115,2.612185,0.153186,0.041796
15.417601,2.895878,2.612433,0.152126,0.040505
15.422603,2.896635,2.611875,0.151095,0.039941
15.427605,2.897388,2.612113,0.150096,0.039150
15.432607,2.898135,2.612375,0.149118,0.038586
15.437609,2.898878,2.612605,0.148144,0.037763
15.442611,2.899616,2.612809,0.147172,0.037186
15.447613,2.900349,2.613031,0.146197,0.036326
15.452615,2.901077,2.613156,0.145216,0.035759
15.457617,2.901800,2.613369,0.144238,0.034906
15.462619,2.902518,2.613781,0.143269,0.034169
15.467621,2.903232,2.613984,0.142321,0.033137
15.472623,2.903941,2.613834,0.141372,0.032590
15.477625,2.904645,2.614028,0.140431,0.031795
15.482627,2.905344,2.614524,0.139501,0.031178
15.487629,2.906039,2.614709,0.138576,0.030086
15.492631,2.906729,2.615163,0.137654,0.029395
15.497633,2.907414,2.615337,0.136726,0.028003
15.502635,2.908095,2.615693,0.135796,0.027217
15.507637,2.908771,2.615853,0.134861,0.025589
15.512639,2.909443,2.615920,0.133931,0.024472
15.517641,2.910110,2.616064,0.133012,0.022920
15.522643,2.910772,2.615787,0.132106,0.021178
15.527645,2.911430,2.615912,0.131211,0.020044
15.532647,2.912083,2.615830,0.130333,0.018835
15.537649,2.912732,2.615941,0.129468,0.017917
15.542651,2.913377,2.615889,0.128618,0.016833
15.547653,2.914018,2.615988,0.127782,0.016084
15.552655,2.914654,2.616135,0.126941,0.016005
15.557657,2.915286,2.616229,0.126081,0.015148
15.562659,2.915914,2.616444,0.125205,0.015532
15.567661,2.916537,2.616535,0.124326,0.014469
15.572663,2.917156,2.616746,0.123443,0.014898
15.577665,2.917771,2.616833,0.122562,0.013663
15.582667,2.918381,2.617150,0.121682,0.015100
15.587669,2.918987,2.617238,0.120799,0.013589
15.592671,2.919588,2.617470,0.119923,0.014307
15.597673,2.920185,2.617552,0.119047,0.012639
15.602675,2.920778,2.617633,0.118172,0.011861
15.607677,2.921366,2.617701,0.117303,0.010187
15.612679,2.921950,2.617818,0.116439,0.009965
15.617682,2.922529,2.617874,0.115573,0.008220
15.622684,2.923105,2.618040,0.114724,0.008697
15.627686,2.923676,2.618088,0.113879,0.006863
15.632688,2.924243,2.617786,0.113042,0.001499
15.637690,2.924805,2.617792,0.112207,-0.000020
15.642692,2.925364,2.617694,0.111376,-0.002285
15.647694,2.925918,2.617677,0.110538,-0.003710
15.652696,2.926469,2.617634,0.109696,-0.005032
15.657698,2.927015,2.617601,0.108850,-0.006435
15.662700,2.927556,2.617657,0.108006,-0.006258
15.667702,2.928094,2.617616,0.107171,-0.007702
15.672704,2.928627,2.617565,0.106346,-0.008920
15.677706,2.929157,2.617508,0.105542,-0.010303
15.682708,2.929682,2.616940,0.104756,-0.018361
15.687710,2.930203,2.616828,0.103979,-0.019385
15.692712,2.930721,2.616951,0.103208,-0.017322
15.697714,2.931235,2.616845,0.102439,-0.018443
15.702716,2.931744,2.616945,0.101678,-0.016823
15.707718,2.932250,2.616842,0.100916,-0.018012
15.712720,2.932753,2.616445,0.100147,-0.023161
15.717722,2.933251,2.616304,0.099366,-0.024207
15.722724,2.933745,2.616235,0.098581,-0.024535
15.727726,2.934236,2.616085,0.097799,-0.025605
15.732728,2.934723,2.615907,0.097025,-0.027290
15.737730,2.935206,2.615741,0.096259,-0.028305
15.742732,2.935685,2.615272,0.095504,-0.033569
15.747734,2.936160,2.615069,0.094752,-0.034420
15.752736,2.936631,2.614391,0.094004,-0.041855
15.757738,2.937099,2.614139,0.093256,-0.042499
15.762740,2.937563,2.613489,0.092507,-0.048940
15.767742,2.938024,2.613195,0.091752,-0.049427
15.772744,2.938480,2.613837,0.090994,-0.039391
15.777746,2.938933,2.613599,0.090242,-0.040162
15.782748,2.939382,2.613884,0.089509,-0.035246
15.787750,2.939827,2.613670,0.088792,-0.036117
15.792752,2.940269,2.612703,0.088089,-0.046520
15.797754,2.940707,2.612422,0.087395,-0.047114
15.802756,2.941142,2.612181,0.086704,-0.048126
15.807758,2.941574,2.611891,0.086007,-0.048706
15.812760,2.942002,2.612544,0.085314,-0.039266
15.817762,2.942426,2.612306,0.084638,-0.040055
15.822764,2.942847,2.612466,0.083971,-0.036908
15.827766,2.943265,2.612243,0.083319,-0.037753
15.832768,2.943680,2.611903,0.082684,-0.040431
15.837770,2.944091,2.611659,0.082071,-0.041179
15.842772,2.944500,2.611373,0.081468,-0.043010
15.847775,2.944906,2.611113,0.080871,-0.043699
15.852777,2.945308,2.610888,0.080271,-0.044706
15.857779,2.945708,2.610618,0.079660,-0.045396
15.862781,2.946104,2.610519,0.079034,-0.044970
15.867783,2.946497,2.610248,0.078402,-0.045709
15.872785,2.946887,2.609738,0.077775,-0.049691
15.877787,2.947275,2.609438,0.077157,-0.050349
15.882789,2.947659,2.609343,0.076555,-0.049660
15.887791,2.948040,2.609043,0.075968,-0.050303
15.892793,2.948418,2.607862,0.075400,-0.060900
15.897795,2.948793,2.607495,0.074853,-0.061320
15.902797,2.949166,2.606845,0.074318,-0.065728
15.907799,2.949536,2.606450,0.073786,-0.066049
15.912801,2.949903,2.606909,0.073260,-0.058986
15.917803,2.950268,2.606554,0.072737,-0.059421
15.922805,2.950630,2.605843,0.072210,-0.064410
15.927807,2.950990,2.605456,0.071681,-0.064777
15.932809,2.951347,2.606858,0.071150,-0.048773
15.937811,2.951701,2.606565,0.070622,-0.049415
15.942813,2.952052,2.606665,0.070107,-0.046946
15.947815,2.952401,2.606382,0.069608,-0.047603
15.952817,2.952748,2.607062,0.069127,-0.039704
15.957819,2.953092,2.606823,0.068653,-0.040447
15.962821,2.953434,2.606121,0.068177,-0.046048
15.967823,2.953774,2.605843,0.067697,-0.046726
15.972825,2.954111,2.605750,0.067222,-0.046296
15.977827,2.954446,2.605471,0.066747,-0.046982
15.982829,2.954778,2.604815,0.066284,-0.051729
15.987831,2.955108,2.604504,0.065832,-0.052320
15.992833,2.955436,2.603159,0.065392,-0.063033
15.997835,2.955761,2.602780,0.064964,-0.063433
16.002834,2.956085,2.602113,0.064543,-0.067404
16.007832,2.956406,2.601708,0.064124,-0.067735
16.012829,2.956726,2.601022,0.063684,-0.071636
16.017826,2.957042,2.600591,0.063192,-0.071956
16.022823,2.957357,2.599642,0.062572,-0.077982
16.027821,2.957667,2.599174,0.061730,-0.078525
16.032818,2.957972,2.599093,0.060557,-0.077089
16.037815,2.958270,2.598628,0.058909,-0.078486
16.042812,2.958559,2.597390,0.056680,-0.087671
16.047810,2.958833,2.596859,0.053741,-0.090387
16.052807,2.959091,2.596891,0.050041,-0.089466
16.057804,2.959328,2.596346,0.045570,-0.094057
16.062801,2.959541,2.595044,0.040365,-0.105413
16.067799,2.959725,2.594399,0.034335,-0.111721
16.072796,2.959877,2.593927,0.027535,-0.116712
16.077793,2.959992,2.593211,0.019980,-0.124865
16.082790,2.960067,2.592505,0.011697,-0.132544
16.087788,2.960098,2.591690,0.002494,-0.142591
16.092785,2.960080,2.591407,-0.007700,-0.147602
16.097782,2.960009,2.590497,-0.018748,-0.159886
16.102779,2.959880,2.590125,-0.030799,-0.166528
16.107777,2.959687,2.589097,-0.043864,-0.181228
16.112774,2.959426,2.588342,-0.057994,-0.192006
16.117771,2.959091,2.587157,-0.072998,-0.209109
16.122768,2.958678,2.585665,-0.089065,-0.226783
16.127766,2.958181,2.584265,-0.106297,-0.246390
16.132763,2.957595,2.583978,-0.124648,-0.254298
16.137760,2.956914,2.582408,-0.143867,-0.276432
16.142757,2.956135,2.581949,-0.164147,-0.286316
16.147755,2.955251,2.580183,-0.185340,-0.310870
16.152752,2.954258,2.579540,-0.207472,-0.322718
16.157749,2.953153,2.577551,-0.230311,-0.349436
16.162746,2.951930,2.577429,-0.254211,-0.356868
16.167744,2.950585,2.575230,-0.278984,-0.385988
16.172741,2.949113,2.573345,-0.304885,-0.409072
16.177738,2.947507,2.570827,-0.332026,-0.440989
16.182735,2.945763,2.569241,-0.360057,-0.461315
16.187733,2.943877,2.566406,-0.388707,-0.495231
16.192730,2.941846,2.564247,-0.418109,-0.519813
16.197727,2.939665,2.561057,-0.448538,-0.555703
16.202724,2.937329,2.558937,-0.479693,-0.579278
16.207722,2.934835,2.555386,-0.511466,-0.616962
16.212719,2.932181,2.551522,-0.543802,-0.654301
16.217716,2.929363,2.547519,-0.576863,-0.693393
16.222713,2.926378,2.545303,-0.610401,-0.714931
16.227711,2.923225,2.540933,-0.644254,-0.755155
16.232708,2.919900,2.536683,-0.678727,-0.792546
16.237705,2.916402,2.531845,-0.713570,-0.833893
16.242702,2.912729,2.528514,-0.748645,-0.861408
16.247700,2.908880,2.523262,-0.784175,-0.903443
16.252697,2.904851,2.519695,-0.820383,-0.931454
16.257694,2.900639,2.514020,-0.856872,-0.974835
16.262691,2.896245,2.509727,-0.893391,-1.006712
16.267689,2.891669,2.503600,-0.929868,-1.050169
16.272686,2.886910,2.499296,-0.966632,-1.079808
16.277683,2.881965,2.492728,-1.003816,-1.124044
16.282681,2.876834,2.486883,-1.041164,-1.163648
16.287678,2.871516,2.479812,-1.078729,-1.208318
16.292675,2.866010,2.476302,-1.116160,-1.227880
16.297672,2.860317,2.468846,-1.153649,-1.272524
16.302670,2.854436,2.462935,-1.190993,-1.307954
16.307667,2.848370,2.454998,-1.228196,-1.352263
16.312664,2.842116,2.449988,-1.265763,-1.378958
16.317661,2.835675,2.441624,-1.303415,-1.423786
16.322659,2.829045,2.434510,-1.340903,-1.463303
16.327656,2.822229,2.425641,-1.378236,-1.507656
16.332653,2.815226,2.420399,-1.415501,-1.531690
16.337650,2.808037,2.411120,-1.452663,-1.576004
16.342648,2.800662,2.404345,-1.489893,-1.608488
16.347645,2.793102,2.394606,-1.526885,-1.652604
16.352642,2.785357,2.387601,-1.563578,-1.684106
16.357639,2.777430,2.377409,-1.599974,-1.727444
16.362637,2.769321,2.370391,-1.636284,-1.756763
16.367634,2.761031,2.359764,-1.672308,-1.799664
16.372631,2.752562,2.352462,-1.708183,-1.828556
16.377628,2.743914,2.341405,-1.743657,-1.870802
16.382626,2.735091,2.333069,-1.778643,-1.903372
16.387623,2.726093,2.321566,-1.813421,-1.944715
16.392620,2.716923,2.314262,-1.847899,-1.969212
16.397617,2.707581,2.302365,-1.881969,-2.009839
16.402615,2.698070,2.295759,-1.915662,-2.028544
16.407612,2.688391,2.283507,-1.949172,-2.068545
16.412609,2.678544,2.275552,-1.982821,-2.093390
16.417606,2.668529,2.262911,-2.016260,-2.133360
16.422604,2.658349,2.255383,-2.049202,-2.154255
16.427601,2.648005,2.242379,-2.081745,-2.193354
16.432598,2.637501,2.235082,-2.113756,-2.211337
16.437595,2.626837,2.221738,-2.145307,-2.249286
16.442593,2.616017,2.212115,-2.176446,-2.277233
16.447590,2.605042,2.198377,-2.207176,-2.314124
16.452587,2.593915,2.189454,-2.237673,-2.336743
16.457584,2.582636,2.175361,-2.268027,-2.373158
16.462582,2.571205,2.166018,-2.298328,-2.396568
16.467579,2.559623,2.151566,-2.328468,-2.432764
16.472576,2.547890,2.141512,-2.358423,-2.458151
16.477573,2.536009,2.126691,-2.388050,-2.493810
16.482571,2.523981,2.117148,-2.417180,-2.515049
16.487568,2.511808,2.101989,-2.446145,-2.549826
16.492565,2.499491,2.092165,-2.474864,-2.571073
16.497562,2.487031,2.076669,-2.503340,-2.605316
16.502560,2.474431,2.066425,-2.531402,-2.627023
16.507557,2.461691,2.050596,-2.558872,-2.660100
16.512554,2.448814,2.040551,-2.586172,-2.679477
16.517551,2.435803,2.024410,-2.612851,-2.711658
16.522549,2.422659,2.013935,-2.639481,-2.731385
16.527546,2.409383,1.997483,-2.665581,-2.762911
16.532543,2.395977,1.986370,-2.691356,-2.783772
16.537540,2.382443,1.969605,-2.717063,-2.814666
16.542538,2.368781,1.958035,-2.742706,-2.836405
16.547535,2.354991,1.940955,-2.768120,-2.867005
16.552532,2.341076,1.929595,-2.793143,-2.886577
16.557529,2.327036,1.912215,-2.817914,-2.916416
16.562527,2.312873,1.900550,-2.842428,-2.936015
16.567524,2.298588,1.882875,-2.866736,-2.965324
16.572521,2.284181,1.871064,-2.890959,-2.984511
16.577518,2.269655,1.853099,-2.914897,-3.013366
16.582516,2.255009,1.840604,-2.938495,-3.033850
16.587513,2.240246,1.822344,-2.961961,-3.062006
16.592510,2.225366,1.810284,-2.985555,-3.080168
16.597507,2.210367,1.791746,-3.009122,-3.108528
16.602505,2.195252,1.779006,-3.032281,-3.128097
16.607502,2.180022,1.760182,-3.055044,-3.155501
16.612499,2.164679,1.747580,-3.077429,-3.173374
16.617496,2.149226,1.728487,-3.099463,-3.199831
16.622494,2.133663,1.715240,-3.121312,-3.218571
16.627491,2.117992,1.695876,-3.142892,-3.244524
16.632488,2.102214,1.683215,-3.164132,-3.260575
16.637486,2.086329,1.663600,-3.185392,-3.286056
16.642483,2.070339,1.650527,-3.206532,-3.302698
16.647480,2.054243,1.630660,-3.227724,-3.328145
16.652477,2.038040,1.617458,-3.248979,-3.344849
16.657475,2.021731,1.597338,-3.270265,-3.370379
16.662472,2.005316,1.583806,-3.291372,-3.387455
16.667469,1.988797,1.563432,-3.312186,-3.412441
16.672466,1.972175,1.549658,-3.332769,-3.429156
16.677464,1.955449,1.529034,-3.353185,-3.453679
16.682461,1.938623,1.514929,-3.373401,-3.470364
16.687458,1.921695,1.494059,-3.393438,-3.494382
16.692455,1.904669,1.480265,-3.413231,-3.509927
16.697453,1.887544,1.459158,-3.432814,-3.533425
16.702450,1.870322,1.445283,-3.452198,-3.548627
16.707447,1.853003,1.423945,-3.471294,-3.571607
16.712444,1.835590,1.409796,-3.490066,-3.586487
16.717442,1.818084,1.388232,-3.508692,-3.608877
16.722439,1.800485,1.373669,-3.527253,-3.623816
16.727436,1.782793,1.351882,-3.545707,-3.645985
16.732433,1.765010,1.337326,-3.564052,-3.660651
16.737431,1.747135,1.315318,-3.582257,-3.682516
16.742428,1.729169,1.300801,-3.600295,-3.696917
16.747425,1.711114,1.278577,-3.618067,-3.718315
16.752422,1.692971,1.263497,-3.635726,-3.732545
16.757420,1.674740,1.241060,-3.653206,-3.753565
16.762417,1.656422,1.225977,-3.670394,-3.767362
16.767414,1.638019,1.203332,-3.687529,-3.787912
16.772411,1.619530,1.188056,-3.704548,-3.801496
16.777409,1.600957,1.165206,-3.721410,-3.821738
16.782406,1.582299,1.149903,-3.738203,-3.835123
16.787403,1.563558,1.126852,-3.754957,-3.855170
16.792400,1.544733,1.111394,-3.771602,-3.868411
16.797398,1.525825,1.088144,-3.788150,-3.888245
16.802395,1.506835,1.072682,-3.804675,-3.901614
16.807392,1.487762,1.049232,-3.821150,-3.921408
16.812389,1.468608,1.033583,-3.837311,-3.934466
16.817387,1.449373,1.009938,-3.853188,-3.953544
16.822384,1.430061,0.994146,-3.868875,-3.966189
16.827381,1.410669,0.970312,-3.884501,-3.984929
16.832378,1.391200,0.954308,-3.900063,-3.997208
16.837376,1.371653,0.930287,-3.915481,-4.015691
16.842373,1.352030,0.914182,-3.930711,-4.027750
16.847370,1.332331,0.889979,-3.945783,-4.045787
16.852367,1.312557,0.873815,-3.960941,-4.058012
16.857365,1.292707,0.849431,-3.975969,-4.075997
16.862362,1.272782,0.833130,-3.991094,-4.088110
16.867359,1.252781,0.808565,-4.006138,-4.106150
16.872356,1.232706,0.792058,-4.021139,-4.117728
16.877354,1.212555,0.767316,-4.035959,-4.135459
16.882351,1.192331,0.750751,-4.050615,-4.147082
16.887348,1.172035,0.725834,-4.065100,-4.164402
16.892345,1.151666,0.709158,-4.079438,-4.175712
16.897343,1.131226,0.684069,-4.093551,-4.192626
16.902340,1.110717,0.667288,-4.107467,-4.203754
16.907337,1.090138,0.642033,-4.121266,-4.220219
16.912334,1.069491,0.625127,-4.134838,-4.230789
16.917332,1.048776,0.599711,-4.148477,-4.246977
16.922329,1.027992,0.582693,-4.162055,-4.257291
16.927326,1.007142,0.557117,-4.175557,-4.273345
16.932323,0.986224,0.540004,-4.188973,-4.283607
16.937321,0.965239,0.514271,-4.202244,-4.299371
16.942318,0.944188,0.497070,-4.215378,-4.310396
16.947315,0.923072,0.471176,-4.228356,-4.325839
16.952312,0.901892,0.453863,-4.241290,-4.336033
16.957310,0.880647,0.427816,-4.254207,-4.351400
16.962307,0.859337,0.410400,-4.267068,-4.361568
16.967304,0.837963,0.384200,-4.279948,-4.376884
16.972301,0.816525,0.366694,-4.292673,-4.386323
16.977299,0.795024,0.340346,-4.305289,-4.401285
16.982296,0.773460,0.322734,-4.317776,-4.411051
16.987293,0.751834,0.296238,-4.330116,-4.425686
16.992290,0.730146,0.278529,-4.342428,-4.435315
16.997288,0.708398,0.251888,-4.354584,-4.449756
17.002285,0.686588,0.234068,-4.366619,-4.459549
17.007282,0.664719,0.207283,-4.378709,-4.473794
17.012280,0.642789,0.189357,-4.390843,-4.483873
17.017277,0.620798,0.162425,-4.403037,-4.498334
17.022274,0.598747,0.144425,-4.415055,-4.507849
17.027271,0.576636,0.117350,-4.426709,-4.521857
17.032269,0.554469,0.099290,-4.437828,-4.530125
17.037266,0.532248,0.072083,-4.448457,-4.542976
17.042263,0.509975,0.053893,-4.458486,-4.551280
17.047260,0.487655,0.026562,-4.467707,-4.562554
17.052258,0.465291,0.008249,-4.476086,-4.570338
17.057255,0.442888,-0.019192,-4.483525,-4.579568
17.062252,0.420450,-0.037534,-4.490057,-4.585294
17.067249,0.397983,-0.065061,-4.495674,-4.592364
17.072247,0.375490,-0.083482,-4.500332,-4.596974
17.077244,0.352977,-0.111074,-4.504027,-4.601800
17.082241,0.330448,-0.129467,-4.506781,-4.604047
17.087238,0.307908,-0.157097,-4.508588,-4.606597
17.092236,0.285363,-0.175527,-4.509435,-4.607579
17.097233,0.262815,-0.203174,-4.509280,-4.607810
17.102230,0.240272,-0.221596,-4.508103,-4.607060
17.107227,0.217738,-0.249234,-4.505883,-4.604838
17.112225,0.195218,-0.267634,-4.502638,-4.602349
17.117222,0.172717,-0.295239,-4.498359,-4.597661
17.122219,0.150241,-0.313545,-4.492992,-4.592845
17.127216,0.127795,-0.341088,-4.486598,-4.585580
17.132214,0.105384,-0.359438,-4.479200,-4.580028
17.137211,0.083012,-0.386899,-4.470765,-4.570324
17.142208,0.060687,-0.405125,-4.461219,-4.562474
17.147205,0.038412,-0.432476,-4.450771,-4.550286
17.152203,0.016192,-0.450676,-4.439351,-4.541511
17.157200,-0.005968,-0.477896,-4.426839,-4.526830
17.162197,-0.028062,-0.495947,-4.413315,-4.515872
17.167194,-0.050085,-0.523009,-4.398797,-4.498761
17.172192,-0.072033,-0.541021,-4.383296,-4.486775
17.177189,-0.093901,-0.567904,-4.366939,-4.467464
17.182186,-0.115684,-0.585749,-4.349704,-4.453753
17.187183,-0.137379,-0.612429,-4.331583,-4.432281
17.192181,-0.158980,-0.630067,-4.312479,-4.416601
17.197178,-0.180483,-0.656519,-4.292533,-4.392883
17.202175,-0.201884,-0.674042,-4.272096,-4.376354
17.207172,-0.223181,-0.700250,-4.250904,-4.351131
17.212170,-0.244370,-0.717719,-4.228754,-4.334075
17.217167,-0.265446,-0.743669,-4.206045,-4.306900
17.222164,-0.286406,-0.760945,-4.182578,-4.288677
17.227161,-0.307246,-0.786620,-4.158370,-4.259754
17.232159,-0.327963,-0.803655,-4.133245,-4.239836
17.237156,-0.348553,-0.829032,-4.107649,-4.209172
17.242153,-0.369012,-0.845875,-4.081316,-4.188278
17.247150,-0.389339,-0.870941,-4.054549,-4.156243
17.252148,-0.409530,-0.887491,-4.027097,-4.134104
17.257145,-0.429581,-0.912229,-3.999077,-4.100481
17.262142,-0.449491,-0.928490,-3.970387,-4.077030
17.267139,-0.469257,-0.952883,-3.941711,-4.042449
17.272137,-0.488879,-0.969097,-3.913006,-4.019655
17.277134,-0.508358,-0.993145,-3.884154,-3.984896
17.282131,-0.527692,-1.009144,-3.855170,-3.961799
17.287128,-0.546881,-1.032845,-3.826146,-3.926816
17.292126,-0.565924,-1.048534,-3.797122,-3.903493
17.297123,-0.584822,-1.071885,-3.767938,-3.868321
17.302120,-0.603574,-1.087305,-3.738595,-3.844714
17.307117,-0.622179,-1.110302,-3.709208,-3.809212
17.312115,-0.640637,-1.125580,-3.679934,-3.785738
17.317112,-0.658948,-1.148224,-3.650291,-3.750104
17.322109,-0.677110,-1.163240,-3.620542,-3.726149
17.327106,-0.695124,-1.185525,-3.590769,-3.690273
17.332104,-0.712988,-1.200295,-3.560820,-3.666177
17.337101,-0.730703,-1.222220,-3.531123,-3.630278
17.342098,-0.748269,-1.236684,-3.501333,-3.606429
17.347095,-0.765687,-1.258251,-3.471790,-3.570724
17.352093,-0.782957,-1.272503,-3.442195,-3.546905
17.357090,-0.800080,-1.293714,-3.412800,-3.511416
17.362087,-0.817055,-1.307712,-3.383165,-3.487746
17.367085,-0.833882,-1.328566,-3.353498,-3.451872
17.372082,-0.850561,-1.342338,-3.323920,-3.428090
17.377079,-0.867092,-1.362836,-3.294525,-3.392514
17.382076,-0.883478,-1.376384,-3.265596,-3.369169
17.387074,-0.899719,-1.396529,-3.236754,-3.334249
17.392071,-0.915817,-1.409845,-3.208193,-3.311146
17.397068,-0.931773,-1.429644,-3.179982,-3.277030
17.402065,-0.947589,-1.442717,-3.151885,-3.254535
17.407063,-0.963265,-1.462177,-3.124361,-3.221138
17.412060,-0.978806,-1.475026,-3.097333,-3.199614
17.417057,-0.994212,-1.494159,-3.070302,-3.166954
17.422054,-1.009482,-1.506801,-3.043407,-3.145349
17.427052,-1.024620,-1.525608,-3.017051,-3.113288
17.432049,-1.039627,-1.538036,-2.991052,-3.092539
17.437046,-1.054506,-1.556529,-2.965472,-3.061451
17.442043,-1.069257,-1.568755,-2.940132,-3.040977
17.447041,-1.083882,-1.586939,-2.914869,-3.010338
17.452038,-1.098381,-1.598960,-2.889899,-2.990100
17.457035,-1.112756,-1.616840,-2.865138,-2.960086
17.462032,-1.127009,-1.628661,-2.840698,-2.940374
17.467030,-1.141140,-1.646244,-2.816470,-2.910922
17.472027,-1.155150,-1.657868,-2.792629,-2.891631
